steuerperiode	kanton	null_norm	null_sond	cpop	cinc	G_steink	G_reink	G_taxed	ppop0	G_steink0	G_steink_halb	p1	p5	p10	p20	p25	p30	p40	p50	p60	p70	p75	p80	p90	p95	p96	p97	p98	p99	p9950	p9990	p9999	mean	sum_pflichtige
2010	"VD"	83866	8999	284030	2.12e+07	.3735683	.3606953	.3597175	.0282254	.5163704	.4747578	16.69912	22.24014	27.43962	35.48515	38.72845	42.05549	48.88047	56.47774	65.39593	76.80379	84.38733	94.20923	128.9631	174.4199	192.2214							74.75656	284030
1918	"VS"			1837	6896.65	.2191092		.2157614	0	.2191092	.2191092	2.504194	2.521479	2.54432	2.594795	2.622877	2.653232	2.758389	2.985094	3.273842	3.712542	4.030162	4.332981	5.722734	7.320537	7.902107	8.56896	10.10833	14.19082	15.96351			3.7543	1837
1923	"VS"			2424	12830.25	.2108494			0	.2108494	.2108494	2.021197	2.110561	2.233724	2.527484	2.704523	2.907515	3.417819	4.138187	5.07583	5.616249	5.988159	6.47702	8.265011	10.47905	11.22769	12.2723	13.9117	17.07435	20.6101	28.82203		5.293007	2424
1941.5	"VS"			11955	57251	.2838928			.0005019	.2838928	.2838928	2.014585	2.075558	2.158294	2.350128	2.46238	2.588315	2.893454	3.301118	3.879026	4.775817	5.281802	5.8544	8.059981	11.06147	12.22235	13.90056	16.6643	22.96391	32.13091	70.84338		4.788875	11955
1945.5	"VS"			5214	26500	1.303141		1.325256	.0038358	1.303141	1.303141	9.231911	9.319296	9.435108	9.692408	9.836356	9.992606	14.18364	20.84366	27.34949	36.46785	43.23371	53.68031	63.80211	68.62847	70.36121	73.39716	77.8998	86.90639	96.30592			5.08247	5214
1947.5	"VS"			30575	146547	.3017986		.2970122	.0000981	.3017986	.3017986	2.038703	2.205529	2.44508	3.017144	3.124347	3.243165	3.525223	3.890656	4.332616	4.952247	5.35246	5.88012	7.845905	10.51788	11.56204	13.0626	15.51393	20.75703	27.27165	51.74597	99.76295	4.793034	30575
1949	"VS"			24590	144321	.2522323		.2477619	.0001627	.2522323	.2522323	3.040975	3.215067	3.458477	4.01822	4.137646	4.269242	4.578588	4.973525	5.446898	6.110613	6.542136	7.110629	9.184342	11.83849	12.77512	14.08424	16.55583	21.56256	28.35783	54.5884		5.869093	24590
1950	"VS"			14598	106076	.2380671		.232998	.000274	.2380671	.2380671	4.049216	4.257603	4.547117	5.081125	5.215644	5.363389	5.708793	6.134972	6.669335	7.422293	7.940031	8.622565	11.11449	14.14345	15.44551	17.37185	20.30756	26.17106	35.45776	64.95122		7.266475	14598
1951.5	"VS"			17328	124365	.2285807		.2240581	.0001154	.2285807	.2285807	4.044027	4.229831	4.486401	5.033643	5.154304	5.286494	5.594224	5.981395	6.492386	7.219069	7.726086	8.393979	10.77089	13.74598	14.86824	16.48867	19.24906	25.50255	32.96653	57.13933		7.177112	17328
1953.5	"VS"			20976	163381	.2451898		.2397275	.0000953	.2451898	.2451898	4.065689	4.346744	4.744829	5.218333	5.389507	5.578709	6.019706	6.454298	7.02867	7.832581	8.38334	9.105253	11.71627	15.02385	16.26573	18.40918	21.6937	29.09612	37.31394	70.99356	193.3811	7.788949	20976
1955.5	"VS"			24384	193105	.2518226		.2461758	.000164	.2518226	.2518226	4.065834	4.34753	4.746592	5.231073	5.411979	5.612295	6.065916	6.524294	7.124118	7.933206	8.501934	9.262543	12.0011	15.54065	16.97722	19.0001	22.41802	30.34547	38.71039	68.16753		7.919333	24384
1957.5	"VS"			27609	225642	.2661084		.2599279	0	.2661084	.2661084	4.084357	4.449567	4.978255	5.376842	5.599285	5.847269	6.316803	6.863097	7.507162	8.390075	8.996878	9.826088	12.81763	16.72052	18.32154	20.68809	24.75105	33.66023	43.94712	75.41476	180.7332	8.17277	27609
1959.5	"VS"			18041	185708	.2596357		.2550189	0	.2596357	.2596357	6.026803	6.138052	6.287011	6.624144	6.81648	7.025816	7.478481	8.053308	8.840426	9.91452	10.6817	11.72411	15.76604	21.12295	23.48209	26.83479	32.72074	43.89024	53.52059	88.99413	212.438	10.29366	18041
1961.5	"VS"			25235	273466	.274703		.2693714	0	.274703	.274703	6.034035	6.175735	6.366548	6.802886	7.044192	7.269559	7.79949	8.437786	9.265605	10.4393	11.25215	12.34316	16.71896	22.609	25.05007	28.43021	34.52557	47.09364	59.80249	111.5582	363.2419	10.83677	25235
1963.5	"VS"			26510	322487	.2774163		.2720611	0	.2774163	.2774163	6.145487	6.780396	7.149309	7.599628	7.858295	8.123724	8.699788	9.422495	10.3624	11.70675	12.63722	13.87871	18.67065	25.54863	28.12668	31.86833	37.84555	50.74619	68.87141	146.5688		12.16473	26510
1965.5	"VS"			28004	412138	.3007868		.2943161	0	.3007868	.3007868	7.185869	8.00037	8.246012	8.807559	9.117588	9.438421	10.17367	11.03075	12.19907	13.86029	15.0189	16.61882	22.93805	32.0968	35.98177	41.47938	50.39109	68.3627	94.65595	193.154	460.6284	14.71711	28004
1967.5	"VS"			35605	535328.2	.2895289		.2834088	0	.2895289	.2895289	7.235936	8.077377	8.370033	9.117835	9.435441	9.787211	10.60894	11.58813	12.78869	14.50632	15.64372	17.21157	22.88697	31.19855	34.49758	39.35747	47.39145	67.08492	92.55956	197.734	415.2007	15.0352	35605
1969.5	"VS"			44246	713439.5	.2951849		.2887384	0	.2951849	.2951849	7.317518	8.18105	8.606065	9.528337	10.05478	10.45818	11.44755	12.58133	14.03132	15.80284	17.11678	18.65279	24.45575	33.04597	36.6674	41.92712	51.48967	71.94794	99.09954	205.4729		16.12438	44246
1971.5	"VS"			48419	950493.8	.2870869		.2799599	0	.2870869	.2870869	9.373947	10.24519	10.74006	11.80861	12.37314	12.87076	14.12204	15.43462	17.1386	19.36399	20.75595	22.60758	29.51272	39.5442	44.02662	50.15212	61.43254	86.80974	118.9815	238.546		19.6306	48419
1973.5	"VS"			53733	1143130	.2913623		.2829767	.0000186	.2913623	.2913623	9.55385	10.48461	11.30024	12.69762	13.3991	14.11639	15.44302	17.00168	18.66263	21.04251	22.52824	24.46919	31.97441	42.72992	47.13843	54.26025	66.94247	96.92549	133.0784	246.8413	650.1802	21.27427	53733
1975.5	"VS"			61916	1619546	.3042106		.2946705	.0000323	.3042106	.3042106	10.14968	11.31505	12.58428	14.87804	16.03951	17.05802	19.101	21.22661	23.59731	26.6698	28.63812	31.30032	40.41821	53.05362	58.2468	66.10347	80.91057	113.4633	157.5126	304.7681	725.6032	26.15714	61916
1977.5	"VS"			63454	1779287	.3004544		.2912967	.0000315	.3004544	.3004544	10.17162	11.42333	12.86795	15.65085	17.06211	18.31132	20.81255	23.45867	26.23857	29.74922	31.93725	34.65889	44.0363	55.70039	60.44894	67.58379	80.12017	110.8614	152.998	286.1711	680.5713	28.04058	63454
1979.5	"VS"			67142	1993896	.3056032		.2960539	.0000447	.3056032	.3056032	10.19772	11.57269	13.21767	16.29533	17.74579	19.23537	22.03749	24.89824	27.90644	31.83827	34.2625	37.23122	47.13901	59.41019	64.31138	71.11741	82.6124	115.2936	163.5113	296.5044	755.6298	29.6967	67142
1981.5	"VS"			71294	2255189	.310845		.3007581	.0000842	.310845	.310845	10.22237	11.72764	13.55255	17.0846	18.6872	20.3167	23.39524	26.45421	30.14088	34.0965	36.65796	39.73873	50.42357	64.00138	69.22388	77.22235	90.66268	125.1347	168.8488	314.9116	928.3461	31.63224	71294
1983.5	"VS"			76027	2545149	.3193282	.2929243	.3082656	.0000395	.3193282	.3193282	11.01246	12.46993	14.33232	17.7554	19.47486	21.12363	24.3061	27.38661	31.16194	35.68364	38.43306	41.97863	54.07042	69.42113	75.83577	85.17251	100.4462	136.2547	189.3833	358.2448	755.7873	33.4769	76027
1985.5	"VS"			78364	2762174	.3186121	.2912889	.3078858	.0001021	.3186121	.3186121	11.43867	13.16032	15.04592	18.6711	20.44435	22.18722	25.54642	29.02732	32.97701	37.73809	40.76587	44.39033	56.7994	72.55135	78.60309	87.596	103.8794	140.2491	192.559	384.8844		35.24799	78364
1987.5	"VS"			85903	3084167	.3153646	.2975616	.3044806	.0047961	.3153646	.3153646	10.43312	12.41591	15.30358	19.02742	20.91044	22.56679	26.1648	29.72375	33.58636	38.45694	41.46902	45.0994	57.18183	73.16042	79.31996	95.73064	105.6512	143.7863	196.1973			35.9029	85903
1989.5	"VS"			87074	3556910	.3168958	.3075284	.3065828	.0066036	.3168958	.3168958	10.78679	14.71867	17.36317	21.99139	24.03617	25.97333	29.75054	33.52247	37.94303	43.35885	46.71289	50.79842	64.55684	82.62572	98.66584	101.0535	121.0073	166.3521				40.84928	87074
1991.5	"VS"			93640	4147096	.3184901	.3087503	.3081288	.0081162	.3184901	.3184901	11.23374	15.82447	18.78993	23.75636	26.00351	27.96707	32.091	36.43764	41.2953	47.15775	50.89508	55.38829	70.45891	90.02039	97.66016	110.3713	132.7126	182.0767				44.28766	93640
1993.5	"VS"			97691	4689764	.3091746	.2990373	.2996919	.0082812	.3091746	.3091746	13.69935	17.20766	20.61304	26.17409	28.49201	30.91883	35.58967	40.34002	45.68376	52.01945	56.00753	60.80747	76.62831	96.25731	103.661	114.947	135.6276	183.8316				48.0061	97691
1995.5	"VS"	35265	7174	101834	5072371	.2996213	.2915473	.2904122	.0058425	.4797747	.4230385	15.042	18.23928	21.93014	27.6	30.26333	32.42131	37.23715	42.3295	47.94389	54.61704	58.65928	63.59947	79.4148	98.18403	105.7186	116.22	135.0687	180.0578				49.81019	101834
1997.5	"VS"	35737	7337	103711	5146412	.2916982	.2872251	.2836187	.0052636	.4732181	.4133583	15.61254	18.81234	22.31113	27.96682	30.58744	32.78906	37.52264	42.4776	48.00042	54.6489	58.67616	63.54086	78.77357	96.6674	103.4936	113.1746	130.5044	172.5961				49.62262	103711
1999.5	"VS"	36986	7498	106221	5330613	.2984239	.2957959	.2899809	.005293	.4796197	.4195896	15.53706	18.6933	22.15153	27.78695	30.46096	32.71987	37.55939	42.65176	48.25661	55.09442	59.17748	64.27615	80.65372	98.63531	105.5932	115.1978	132.5467	173.7961				50.18417	106221
2003	"VS"	43799	6161	126433	7173876	.3109896	.3072034	.301512	.0078657	.4882651	.4305993	16.81214	20.44707	24.24492	31.07511	33.92839	36.61246	41.88548	47.48888	53.86577	61.49107	66.10815	71.6773	89.5034	111.5558	119.7542	133.0117	154.6642					56.74054	126433
2004	"VS"	43549	6667	127404	7305674	.3133628	.3093632	.3036895	.0081426	.4882785	.4317965	16.80709	20.43824	24.31613	31.25279	34.18866	36.86452	42.20402	47.87002	54.25946	61.95256	66.68408	72.35064	90.7337	112.5156	120.7847	133.8564	155.6053					57.34258	127404
2005	"VS"	49325	7144	128084	7461127	.3202357	.3154482	.3099536	.0079703	.5092305	.4470192	16.84326	20.57135	24.5515	31.38924	34.40215	37.07868	42.44697	48.07867	54.53102	62.31117	67.02781	72.7336	91.36062	113.4265	121.9742	134.8888	156.5468					58.25183	128084
2006	"VS"	46163	7808	127702	7555024	.3176591	.3119143	.3077502	.008984	.4988278	.4382761	17.15074	21.32975	25.40105	32.20646	35.28225	37.75254	43.09621	48.71739	55.23608	62.91169	67.7168	73.54607	92.61698	116.4595	125.9594	139.6169	163.3143					59.16136	127702
2007	"VS"	43343	9477	129344	7779497	.318054	.3123904	.3080826	.0100239	.4892168	.4335438	17.18165	21.47231	25.70991	32.66201	35.73128	38.3604	43.76682	49.53942	56.16551	64.15537	69.09087	75.11594	94.7221	119.6675	129.7539	143.892	169.2596					60.14579	129344
2008	"VS"	45244	9787	130689	7789142	.3149976	.3099323	.3050647	.010396	.491157	.4334232	17.18756	21.55265	25.90858	32.74684	35.70932	38.24191	43.56672	49.17291	55.58302	63.20437	68.01679	73.92863	93.89137	118.8204	129.4178	144.5505	171.4541					59.60059	130689
2009	"VS"	45955	10090	132841	8033382	.3161864	.3118501	.3062212	.0100841	.4919434	.4350021	16.51537	21.69267	26.08605	33.02248	36.04749	38.73309	44.23563	50.01051	56.39552	64.31062	69.34251	75.50042	95.77518	120.8268	130.6914	144.6068	170.1499					60.47366	132841
2010	"VS"	46974	10870	133336	8088197	.3142491	.3103292	.3044552	.0103766	.4928995	.4352493	16.50726	21.67756	26.10069	33.11407	36.15191	38.92968	44.55399	50.39493	56.87498	65.03512	70.12378	76.14202	96.54322	122.0916	132.3873	146.9522	173.0332					60.66026	133336
1918	"ZG"			960	4047.85	.2772969		.2710614	0	.2772969	.2772969	2.506897	2.535399	2.573255	2.657691	2.707582	2.784342	2.963803	3.197865	3.508037	3.81843	4.043499	4.458691	5.876938	7.839021	8.463272	9.530934	11.95329	17.1787				4.21651	960
1923	"ZG"			1188	7156.8	.2834641			.0008418	.2834641	.2834641	2.016413	2.085187	2.178912	2.397929	2.527139	2.672976	3.029951	3.514189	4.213389	5.160773	5.561345	6.094161	8.097279	11.63183	14.05298	16.57776	20.17418	35.39779	58.48794			6.024242	1188
1941.5	"ZG"			4623	27475	.3671998			.0023794	.3671998	.3671998	2.016499	2.085642	2.179888	2.400205	2.530232	2.677032	3.036538	3.52456	4.229834	5.226077	5.758889	6.485477	9.38072	13.727	15.52899	18.20555	23.43466	37.37056	59.868			5.94311	4623
1945.5	"ZG"			241035	1508379	.3428159		.3373564	.0017508	.3428159	.3428159	7.14486	7.459466	7.892975	8.405899	8.665812	8.952556	9.427082	10.00854	15.91854	25.0471	31.11041	38.17147	61.2221	65.87981	67.45339	69.5377	73.64294	81.56415	90.12371			6.257925	241035
1947.5	"ZG"			11504	64309	.3659927		.3582439	.00113	.3659927	.3659927	2.040182	2.213705	2.463735	3.040697	3.188829	3.355175	3.75887	4.208261	4.724033	5.443348	5.937949	6.558076	8.971042	12.96744	14.51509	16.78599	20.63588	29.85514	42.87112			5.590143	11504
1949	"ZG"			9976	72068	.3344481		.3257636	.0012029	.3344481	.3344481	3.054584	3.289173	3.624212	4.167155	4.346242	4.546208	5.021129	5.513465	6.17699	7.119574	7.742725	8.495372	11.1966	14.93577	16.68985	19.27125	24.62699	36.19557	52.27468			7.224138	9976
1950	"ZG"			7138	61343	.3217984		.3122931	.0016811	.3217984	.3217984	4.053801	4.282265	4.601385	5.143852	5.317021	5.508594	5.961935	6.530438	7.275471	8.261378	8.878226	9.691447	12.82885	17.8507	19.65655	23.51055	29.79148	43.40488	60.881			8.593863	7138
1951.5	"ZG"			8061	68705	.2978729		.2893713	.0003722	.2978729	.2978729	4.061131	4.321928	4.689354	5.201921	5.381513	5.580361	6.047011	6.599224	7.316896	8.301487	8.980239	9.754071	12.58998	16.66886	18.38389	20.98863	26.88456	38.60704	55.05097	137.0245		8.523136	8061
1953.5	"ZG"			9204	82028	.3140601		.3046901	.0002173	.3140601	.3140601	4.064212	4.338691	4.726791	5.24791	5.450832	5.676445	6.190579	6.809276	7.580325	8.602266	9.264785	10.09818	13.128	17.56931	19.25929	22.47736	28.71131	42.04298	59.98696	139.1059		8.912212	9204
1955.5	"ZG"			10049	93795	.3339156		.3235203	0	.3339156	.3339156	4.067177	4.354871	4.76307	5.282684	5.498887	5.739805	6.27736	6.933984	7.75806	8.87846	9.619248	10.51274	13.6995	18.57166	20.71642	23.78296	30.47552	45.81413	65.1338	228.5627		9.333765	10049
1957.5	"ZG"			11285	107648	.3407327		.3305297	.0000886	.3407327	.3407327	4.072946	4.386487	4.834371	5.394413	5.667995	5.975823	6.577353	7.313728	8.229382	9.452818	10.24024	11.21534	14.66784	19.45452	21.39398	24.60539	31.55554	46.70854	67.48963	180.543	886.321	9.539034	11285
1959.5	"ZG"			7393	89212	.3290023		.3207145	0	.3290023	.3290023	6.035923	6.185602	6.387461	6.850299	7.105483	7.370871	8.000176	8.743915	9.731405	11.087	11.94601	13.09649	17.64742	24.79393	28.27714	32.88258	42.35416	62.88327	90.05413	254.1269		12.06709	7393
1961.5	"ZG"			9209	114073	.3380883		.3296078	0	.3380883	.3380883	6.038946	6.201429	6.421076	6.926877	7.176825	7.437585	8.05709	8.886467	9.957807	11.36475	12.32923	13.60034	18.62152	26.90788	30.29494	35.43374	44.50644	69.9586	97.70019	225.1817		12.38712	9209
1963.5	"ZG"			10690	157141	.3625938		.3535351	0	.3625938	.3625938	6.171436	6.927785	7.242537	7.843008	8.164588	8.496771	9.261933	10.18206	11.36601	13.06746	14.20786	15.71584	22.11158	31.96815	35.87706	41.91391	54.3214	82.74416	127.4932	383.989		14.69981	10690
1965.5	"ZG"			11465	191032	.3513243		.342622	.0000872	.3513243	.3513243	7.223621	8.049132	8.364407	9.075027	9.411457	9.784911	10.61006	11.67708	13.06418	15.02913	16.35905	18.27287	25.30189	36.53455	40.99246	49.52632	62.22253	88.34925	135.5631	414.7689	948.4067	16.66219	11465
1967.5	"ZG"			14468	252067.2	.3358091		.3276471	.0000691	.3358091	.3358091	7.307791	8.178989	8.614835	9.59567	10.13636	10.54438	11.5435	12.68669	14.22775	16.30844	17.7452	19.60998	26.85964	37.92216	42.72119	50.34405	63.52599	89.45155	128.9834	271.9018	792.1924	17.42239	14468
1969.5	"ZG"			16949	330269	.3543328		.3452456	.000236	.3543328	.3543328	7.471728	8.371229	9.097263	10.31964	10.86654	11.48274	12.68659	14.13796	15.73385	18.25885	20.01641	21.89811	29.55203	41.18734	46.23992	54.22351	69.78239	100.7986	151.2637	361.1444		19.48605	16949
1971.5	"ZG"			17040	403976.4	.3504648		.3397033	.0004108	.3504648	.3504648	9.427662	10.41842	11.23756	12.68207	13.4025	14.13169	15.5429	17.2048	19.31125	22.1587	24.06462	26.45402	35.63062	50.08718	56.15868	66.36228	86.43489	123.3323	177.577	520.5105		23.70753	17040
1973.5	"ZG"			19498	536098.4	.3608129		.3479541	.0004616	.3608129	.3608129	10.00353	11.07365	12.24266	14.36383	15.31024	16.21107	18.04432	19.88608	22.47711	25.9497	28.20279	31.25466	42.17255	58.95602	66.58065	77.8418	98.35112	146.8053	215.0282	473.7121		27.49504	19498
1975.5	"ZG"			21594	687809.2	.3451843		.3322194	.0001852	.3451843	.3451843	10.28856	12.00389	13.68195	16.88114	18.26829	19.50073	22.01794	24.42382	27.35927	31.45259	34.03862	37.50727	49.79655	68.35668	76.13796	87.68448	109.6484	155.6439	222.1832	520.8591		31.85187	21594
1977.5	"ZG"			23349	815302.5	.351849		.3384812	.0003855	.351849	.351849	10.3008	12.12807	14.18944	17.8447	19.52607	21.15901	24.10978	26.94019	30.61272	35.22245	38.2036	42.15879	56.21916	75.48445	83.13876	95.77624	117.5031	163.8434	228.5247	558.6519		34.91809	23349
1979.5	"ZG"			25144	935395.6	.362537		.3484591	.0003182	.362537	.362537	10.33863	12.26333	14.4584	18.51408	20.27312	22.01983	25.1804	28.29391	32.36074	37.53743	40.90052	45.22277	60.71313	82.28314	90.8931	103.8805	127.2729	181.0838	252.7903	564.0554		37.20155	25144
1981.5	"ZG"			26688	1086626	.3743925		.3593791	.0003747	.3743925	.3743925	10.38545	12.55728	15.06068	19.52773	21.60961	23.51768	26.87428	30.80581	35.376	41.28866	45.02417	49.759	66.93782	90.36914	100.9777	116.21	144.3749	208.0029	292.6798	622.4017		40.71591	26688
1983.5	"ZG"			28673	1269548	.386085	.3598193	.3698529	.0006975	.386085	.386085	11.13734	13.31089	16.01874	20.71391	23.00286	25.0243	28.70819	32.86366	37.65577	43.93681	48.11124	53.45615	72.59532	99.7618	111.3544	127.7792	154.2655	217.5265	322.2822	796.6329		44.27678	28673
1985.5	"ZG"			30665	1482578	.4043647	.3777745	.3874709	.0009783	.4043647	.4043647	11.56879	13.78065	16.57385	21.58396	23.89176	26.049	30.50606	35.0651	40.47043	47.25908	51.92295	57.7795	78.76281	109.5319	122.2189	140.8604	175.67	259.9415	388.548	986.2873		48.34755	30665
1987.5	"ZG"			33848	1740705	.41075	.3926821	.3931437	.0179331	.41075	.41075	10.67837	13.9791	17.15242	22.69617	25.40904	27.49402	32.04859	36.80926	42.21445	49.13641	53.77529	59.70361	81.93195	114.6276	128.5621	149.1779	187.8813					51.42713	33848
1989.5	"ZG"			34257	1893822	.3896697	.3776599	.3736587	.0186239	.3896697	.3896697	11.29766	16.2542	20.33494	25.87902	28.26318	30.80123	35.59525	40.73897	46.65337	54.40149	59.34338	65.60778	96.35564	121.1723	135.692	157.0885	192.8247					55.28277	34257
1991.5	"ZG"			36012	2369853	.4285637	.4145235	.4105758	.0262135	.4285637	.4285637	11.83636	17.40996	21.81912	28.46716	31.37203	34.11137	39.49237	45.43642	52.13788	61.21684	66.90506	73.97816	101.0774	140.7892	158.1167	185.4813						65.80731	36012
1993.5	"ZG"			37813	2622893	.390898	.3785269	.3746427	.0293021	.390898	.390898	15.30216	20.12449	25.17171	32.28341	35.61842	38.47151	44.47673	51.10883	58.8218	68.62626	75.13339	83.18407	112.2456	153.5011	171.3994	197.588						69.36485	37813
1995.5	"ZG"	7360	703	35926	2531916	.3753223	.376214	.3595518	.0242573	.4815374	.4553828	15.46953	20.90582	26.22893	34.1052	37.32403	40.56586	46.57306	53.21463	61.22797	71.19092	77.66245	86.0675	115.3051	154.2389	171.7895	197.3947						70.47587	35926
1997.5	"ZG"	8118	432	38005	2699169	.3756335	.3645027	.3602558	.0239577	.4855268	.456828	16.15461	21.64497	26.9036	34.40398	37.52528	40.72412	46.703	53.29968	61.11099	71.02745	77.66668	86.19844	115.4861	156.1071	172.832	197.0652						71.02142	38005
1999.5	"ZG"	8189	982	38942	2834050	.3910511	.3772929	.3747941	.0266491	.4968559	.4689738	16.01975	21.33494	26.654	34.22209	37.38065	40.6125	46.68064	53.29163	60.93086	71.12669	77.59027	85.87711	116.7487	159.6264	178.9932							72.77617	38942
2001	"ZG"	8835	249	43819	3763842	.4353256	.4190833	.4170944	.0361226	.5300743	.5066606	17.36231	22.60115	28.48863	36.97779	40.67969	43.8329	50.59244	57.82948	66.64394	77.73943	84.8828	94.17921	130.3662	185.4489								85.8952	43819
2002	"ZG"	8710	203	45578	3944159	.4318024	.420624	.4136972	.0380379	.5229644	.5009109	17.3315	22.77958	28.88128	37.33157	41.02834	44.42268	51.18035	58.60356	67.46957	78.99419	86.70901	96.4814	134.4096	190.1355								86.53647	45578
2003	"ZG"	9288	321	47329	4034895	.4201469	.403479	.4025208	.0373739	.5152716	.4906884	17.46055	23.05291	29.07126	37.57693	41.19384	44.60004	51.5563	59.08047	67.90955	79.59975	87.6726	97.77876	135.2813	189.2082								85.25206	47329
2004	"ZG"	9578	292	47890	4225761	.4328891	.4177582	.4147469	.0401267	.5274076	.5030245	17.4005	23.03514	29.33797	37.73719	41.40298	44.89215	51.87671	59.40873	68.56277	80.89011	89.26131	100.041	139.8773	196.2334								88.23889	47890
2005	"ZG"	9583	313	48598	4403400	.4406181	.4250588	.4221592	.0430037	.5327539	.5091999	17.41391	23.11065	29.28393	37.98276	41.6911	45.33768	52.3238	60.35778	69.38858	82.26093	90.98262	101.8599	142.9536									90.60866	48598
2006	"ZG"	10283	359	48402	4606523	.4531558	.4366407	.4344365	.0466559	.5489758	.5235429	17.88593	23.83723	30.45311	38.68399	42.36971	46.06288	53.25774	61.39887	71.05701	83.84659	92.93661	104.1385	147.6071									95.17215	48402
